Stock_ID,Pattern,Signals,Win_Rate(%),Avg_Return(%),Max_Drawdown(%),Expected_Value(%)
1590.TW,P01_量縮價穩,51,76.47,6.3,-10.85,3.17
6283.TW,P07_RSI超賣量縮,101,71.29,7.26,-11.91,3.17
2406.TW,P10_組合訊號,23,69.57,7.62,-13.57,3.17
3037.TW,P01_量縮價穩,39,69.23,7.69,-17.01,3.17
2923.TW,P09_量縮後爆量紅K,32,65.62,-0.78,-11.4,3.17
2415.TW,P05_連跌反轉紅K,29,62.07,9.39,-11.15,3.17
3030.TW,P12_多頭回檔,49,57.14,10.8,-6.53,3.17
5222.TW,P08_黃金交叉量增,8,50.0,13.34,-13.31,3.17
1590.TW,P04_長下影線放量,42,83.33,5.19,-10.67,3.16
6224.TW,P02_量增紅K,21,76.19,6.34,-10.76,3.16
2408.TW,P08_黃金交叉量增,12,66.67,8.23,-12.08,3.16
3027.TW,P04_長下影線放量,35,65.71,8.46,-12.35,3.16
3092.TW,P05_連跌反轉紅K,29,65.52,-3.1,-15.7,3.16
3036.TW,P12_多頭回檔,47,59.57,10.05,-9.59,3.16
1802.TW,P02_量增紅K,22,59.09,10.19,-12.99,3.16
6757.TW,P07_RSI超賣量縮,29,58.62,10.33,-9.54,3.16
2540.TW,P02_量增紅K,44,65.91,8.4,-8.97,3.15
1618.TW,P05_連跌反轉紅K,20,60.0,9.92,-10.13,3.15
6438.TW,P10_組合訊號,20,85.0,4.93,-10.52,3.14
3533.TW,P02_量增紅K,13,84.62,4.98,-10.76,3.14
5434.TW,P01_量縮價穩,78,76.92,6.19,-6.63,3.14
2540.TW,P12_多頭回檔,52,53.85,11.82,-7.51,3.14
2390.TW,P02_量增紅K,52,53.85,11.83,-14.12,3.14
3051.TW,P04_長下影線放量,48,75.0,6.5,-14.67,3.13
2401.TW,P03_均線支撐放量,26,65.38,-6.17,-17.73,3.13
6426.TW,P10_組合訊號,26,65.38,-1.36,-16.99,3.13
6928.TW,P01_量縮價穩,26,65.38,-3.87,-19.96,3.13
6807.TW,P08_黃金交叉量增,5,60.0,9.88,-15.19,3.13
6670.TW,P06_價量背離,50,82.0,5.34,-6.04,3.12
4148.TW,P08_黃金交叉量增,4,75.0,6.49,-4.96,3.12
1504.TW,P05_連跌反轉紅K,31,51.61,12.61,-6.16,3.12
2312.TW,P03_均線支撐放量,25,76.0,6.3,-8.28,3.11
4919.TW,P03_均線支撐放量,26,73.08,6.84,-12.67,3.11
2613.TW,P04_長下影線放量,51,72.55,6.93,-12.48,3.11
2330.TW,P05_連跌反轉紅K,25,72.0,7.04,-8.65,3.11
3014.TW,P08_黃金交叉量增,7,71.43,7.15,-8.82,3.11
1795.TW,P11_多頭排列紅K,23,65.22,-2.85,-17.09,3.11
6120.TW,P10_組合訊號,23,65.22,-0.87,-14.1,3.11
2305.TW,P02_量增紅K,23,65.22,-5.36,-16.07,3.11
3014.TW,P11_多頭排列紅K,62,64.52,8.65,-10.82,3.1
2615.TW,P01_量縮價穩,50,58.0,10.41,-11.14,3.1
2465.TW,P01_量縮價穩,101,57.43,10.6,-16.42,3.1
3135.TW,P09_量縮後爆量紅K,6,83.33,5.11,-7.36,3.09
1605.TW,P07_RSI超賣量縮,46,76.09,6.26,-9.94,3.09
6806.TW,P07_RSI超賣量縮,43,65.12,-0.3,-16.75,3.09
3029.TW,P02_量增紅K,28,67.86,7.86,-7.53,3.08
5269.TW,P01_量縮價穩,18,66.67,8.12,-19.35,3.08
6541.TW,P08_黃金交叉量增,20,65.0,-6.16,-17.7,3.08
4960.TW,P04_長下影線放量,40,65.0,-1.19,-16.87,3.08
3004.TW,P11_多頭排列紅K,40,65.0,-0.18,-12.11,3.08
8011.TW,P09_量縮後爆量紅K,20,65.0,-3.8,-14.17,3.08
2353.TW,P04_長下影線放量,39,61.54,9.38,-8.33,3.08
6209.TW,P11_多頭排列紅K,46,58.7,10.18,-13.92,3.08
8463.TW,P12_多頭回檔,40,55.0,11.33,-7.68,3.08
7740.TW,P11_多頭排列紅K,1,100.0,3.07,-9.43,3.07
3004.TW,P03_均線支撐放量,30,83.33,5.08,-11.32,3.07
2546.TW,P12_多頭回檔,67,67.16,7.99,-5.16,3.07
1316.TW,P08_黃金交叉量增,6,66.67,8.11,-15.01,3.07
2427.TW,P05_連跌反轉紅K,26,84.62,4.89,-8.39,3.06
3591.TW,P03_均線支撐放量,44,75.0,6.41,-9.74,3.06
1235.TW,P08_黃金交叉量增,13,69.23,7.53,-5.74,3.06
2330.TW,P04_長下影線放量,58,68.97,7.59,-6.82,3.06
2630.TW,P03_均線支撐放量,56,62.5,9.09,-9.0,3.06
3515.TW,P04_長下影線放量,27,59.26,9.98,-14.29,3.06
6196.TW,P05_連跌反轉紅K,12,75.0,6.4,-8.15,3.05
2489.TW,P02_量增紅K,27,62.96,8.97,-8.22,3.05
1229.TW,P08_黃金交叉量增,7,71.43,7.06,-4.06,3.04
2427.TW,P10_組合訊號,78,64.1,8.67,-4.65,3.04
3708.TW,P08_黃金交叉量增,5,60.0,9.73,-16.53,3.04
5484.TW,P04_長下影線放量,75,57.33,10.5,-11.47,3.04
2597.TW,P09_量縮後爆量紅K,8,50.0,13.09,-9.36,3.04
6901.TW,P07_RSI超賣量縮,17,64.71,-11.81,-15.87,3.03
7765.TW,P04_長下影線放量,17,64.71,-1.67,-10.69,3.03
6863.TW,P11_多頭排列紅K,17,64.71,-11.01,-28.12,3.03
2702.TW,P11_多頭排列紅K,34,64.71,-4.12,-14.33,3.03
6209.TW,P07_RSI超賣量縮,65,61.54,9.29,-11.47,3.03
8478.TW,P01_量縮價穩,113,59.29,9.92,-12.67,3.03
9902.TW,P09_量縮後爆量紅K,17,76.47,6.1,-4.77,3.02
1711.TW,P09_量縮後爆量紅K,9,66.67,8.03,-8.9,3.02
2429.TW,P02_量增紅K,50,64.0,8.65,-14.77,3.02
2704.TW,P09_量縮後爆量紅K,11,63.64,8.74,-6.35,3.02
2606.TW,P11_多頭排列紅K,40,62.5,9.04,-11.24,3.02
5607.TW,P04_長下影線放量,23,52.17,12.21,-6.41,3.02
6239.TW,P12_多頭回檔,47,74.47,6.44,-8.68,3.01
2597.TW,P02_量增紅K,19,68.42,7.62,-8.12,3.0
3532.TW,P06_價量背離,59,67.8,7.75,-13.23,3.0
2204.TW,P12_多頭回檔,39,66.67,7.99,-10.08,3.0
2399.TW,P11_多頭排列紅K,32,65.62,8.24,-14.06,3.0
2388.TW,P11_多頭排列紅K,31,64.52,-1.18,-19.37,3.0
6153.TW,P02_量增紅K,31,64.52,-0.53,-14.58,3.0
2431.TW,P12_多頭回檔,31,64.52,-0.83,-11.91,3.0
6861.TW,P04_長下影線放量,37,56.76,10.62,-14.0,3.0
3583.TW,P08_黃金交叉量增,10,80.0,5.49,-10.66,2.99
1316.TW,P01_量縮價穩,119,73.11,6.66,-9.39,2.99
3588.TW,P01_量縮價穩,69,68.12,7.66,-11.81,2.99
5234.TW,P04_長下影線放量,31,67.74,7.75,-11.56,2.99
2027.TW,P04_長下影線放量,34,67.65,7.77,-9.06,2.99
6412.TW,P10_組合訊號,49,65.31,8.3,-7.69,2.99
1513.TW,P10_組合訊號,32,62.5,8.99,-5.59,2.99
8103.TW,P01_量縮價穩,109,62.39,9.01,-10.23,2.99
2344.TW,P03_均線支撐放量,32,56.25,10.75,-13.79,2.99
8464.TW,P12_多頭回檔,59,64.41,-0.08,-12.2,2.98
2492.TW,P06_價量背離,39,64.1,8.56,-11.32,2.98
4583.TW,P02_量增紅K,28,53.57,11.63,-10.97,2.98
4562.TW,P11_多頭排列紅K,25,44.0,15.67,-13.24,2.98
3023.TW,P06_價量背離,29,82.76,5.05,-8.63,2.97
4566.TW,P04_長下影線放量,25,72.0,6.84,-9.7,2.97
6189.TW,P10_組合訊號,47,59.57,9.73,-5.47,2.97
3535.TW,P04_長下影線放量,28,57.14,10.46,-15.15,2.97
2006.TW,P08_黃金交叉量增,7,85.71,4.62,-7.61,2.96
3031.TW,P06_價量背離,62,70.97,7.03,-10.23,2.96
4968.TW,P05_連跌反轉紅K,32,68.75,7.48,-19.16,2.96
8114.TW,P05_連跌反轉紅K,25,68.0,7.64,-9.18,2.96
2723.TW,P02_量增紅K,14,64.29,-8.66,-19.31,2.96
2332.TW,P10_組合訊號,28,64.29,-1.69,-12.86,2.96
3504.TW,P03_均線支撐放量,28,64.29,-1.04,-16.88,2.96
1611.TW,P09_量縮後爆量紅K,14,64.29,-4.77,-13.58,2.96
3025.TW,P02_量增紅K,14,64.29,-2.57,-17.08,2.96
2314.TW,P08_黃金交叉量增,14,64.29,-9.69,-19.83,2.96
3419.TW,P10_組合訊號,28,64.29,-2.31,-14.86,2.96
4557.TW,P09_量縮後爆量紅K,10,60.0,9.6,-4.06,2.96
8114.TW,P12_多頭回檔,48,56.25,10.7,-10.21,2.96
6196.TW,P01_量縮價穩,95,76.84,5.94,-10.49,2.95
3047.TW,P07_RSI超賣量縮,51,70.59,7.1,-13.77,2.95
2426.TW,P10_組合訊號,30,76.67,5.97,-10.61,2.94
2377.TW,P05_連跌反轉紅K,30,73.33,6.56,-9.61,2.94
2546.TW,P03_均線支撐放量,65,70.77,7.05,-4.85,2.94
6449.TW,P04_長下影線放量,31,54.84,11.13,-12.05,2.94
2014.TW,P07_RSI超賣量縮,81,54.32,11.3,-12.73,2.94
5288.TW,P07_RSI超賣量縮,57,80.7,5.3,-6.17,2.93
3041.TW,P10_組合訊號,31,74.19,6.38,-16.2,2.93
3005.TW,P05_連跌反轉紅K,26,73.08,6.58,-6.34,2.93
1524.TW,P05_連跌反轉紅K,26,69.23,7.35,-6.75,2.93
6224.TW,P12_多頭回檔,35,68.57,7.48,-8.91,2.93
3312.TW,P01_量縮價穩,92,64.13,8.48,-10.46,2.93
1609.TW,P11_多頭排列紅K,36,61.11,9.24,-11.95,2.93
1587.TW,P12_多頭回檔,51,52.94,11.75,-8.32,2.93
6796.TW,P05_連跌反轉紅K,24,66.67,7.88,-15.72,2.92
1712.TW,P01_量縮價穩,136,64.71,8.32,-2.93,2.92
1442.TW,P02_量增紅K,23,73.91,6.41,-8.63,2.91
3702.TW,P07_RSI超賣量縮,26,73.08,6.56,-4.03,2.91
3029.TW,P03_均線支撐放量,36,66.67,7.85,-6.37,2.9
1809.TW,P11_多頭排列紅K,44,65.91,8.02,-12.16,2.9
6799.TW,P11_多頭排列紅K,36,63.89,-0.16,-23.38,2.9
1445.TW,P07_RSI超賣量縮,66,66.67,7.83,-7.84,2.89
3090.TW,P05_連跌反轉紅K,20,65.0,8.22,-6.32,2.89
2850.TW,P06_價量背離,67,62.69,8.77,-3.85,2.89
1783.TW,P05_連跌反轉紅K,22,54.55,11.12,-10.43,2.89
2603.TW,P02_量增紅K,12,50.0,12.77,-11.05,2.89
1712.TW,P06_價量背離,129,68.99,7.32,-2.75,2.88
1532.TW,P08_黃金交叉量增,9,66.67,7.82,-6.46,2.88
5203.TW,P07_RSI超賣量縮,54,66.67,7.83,-5.92,2.88
6689.TW,P04_長下影線放量,51,74.51,6.25,-12.94,2.87
3167.TW,P01_量縮價穩,130,66.92,7.74,-9.73,2.87
8499.TW,P02_量增紅K,21,66.67,7.81,-9.41,2.87
6209.TW,P05_連跌反轉紅K,22,54.55,11.1,-11.61,2.87
2348.TW,P02_量增紅K,17,76.47,5.9,-9.24,2.86
2442.TW,P10_組合訊號,45,71.11,6.87,-10.23,2.86
6770.TW,P03_均線支撐放量,22,63.64,-0.01,-12.61,2.86
6409.TW,P02_量增紅K,11,63.64,-0.12,-11.22,2.86
6451.TW,P03_均線支撐放量,22,63.64,-1.04,-19.41,2.86
3673.TW,P08_黃金交叉量增,11,63.64,-3.08,-12.43,2.86
4927.TW,P09_量縮後爆量紅K,11,63.64,-10.41,-21.49,2.86
6534.TW,P07_RSI超賣量縮,11,63.64,-1.26,-7.4,2.86
7791.TW,P11_多頭排列紅K,11,63.64,-1.72,-10.39,2.86
2254.TW,P05_連跌反轉紅K,11,63.64,-2.5,-10.66,2.86
6165.TW,P08_黃金交叉量增,11,63.64,-0.96,-9.19,2.86
9919.TW,P05_連跌反轉紅K,33,63.64,-1.98,-14.11,2.86
6558.TW,P08_黃金交叉量增,11,63.64,-4.84,-15.09,2.86
6909.TW,P01_量縮價穩,11,63.64,-7.31,-17.54,2.86
1231.TW,P05_連跌反轉紅K,27,62.96,8.66,-5.67,2.86
3017.TW,P09_量縮後爆量紅K,5,80.0,5.31,-16.11,2.85
5222.TW,P07_RSI超賣量縮,55,67.27,7.64,-10.71,2.85
6957.TW,P03_均線支撐放量,6,66.67,7.78,-12.02,2.85
2248.TW,P09_量縮後爆量紅K,3,66.67,7.76,-4.41,2.84
5607.TW,P07_RSI超賣量縮,47,65.96,7.92,-9.35,2.84
1522.TW,P11_多頭排列紅K,31,64.52,8.25,-10.33,2.84
2480.TW,P11_多頭排列紅K,64,64.06,8.36,-6.85,2.84
6592.TW,P04_長下影線放量,76,61.84,8.91,-9.46,2.84
4746.TW,P03_均線支撐放量,36,75.0,6.1,-12.04,2.83
3008.TW,P05_連跌反轉紅K,17,70.59,6.93,-11.54,2.83
6005.TW,P11_多頭排列紅K,77,68.83,7.28,-6.37,2.83
2028.TW,P09_量縮後爆量紅K,13,46.15,14.3,-11.38,2.83
6239.TW,P05_連跌反轉紅K,26,80.77,5.16,-10.13,2.82
2436.TW,P05_連跌反轉紅K,35,68.57,7.33,-13.6,2.82
4927.TW,P01_量縮價穩,71,63.38,-0.28,-14.25,2.82
2426.TW,P04_長下影線放量,30,63.33,-0.73,-15.37,2.82
1762.TW,P11_多頭排列紅K,30,63.33,-1.62,-13.59,2.82
2236.TW,P11_多頭排列紅K,45,60.0,9.37,-9.39,2.82
1802.TW,P05_連跌反轉紅K,28,57.14,10.18,-11.09,2.82
9906.TW,P06_價量背離,62,67.74,7.49,-10.89,2.81
2421.TW,P02_量增紅K,18,66.67,7.72,-13.99,2.81
1504.TW,P02_量增紅K,21,57.14,10.17,-6.68,2.81
2468.TW,P10_組合訊號,49,55.1,10.8,-6.64,2.81
5469.TW,P06_價量背離,55,74.55,6.15,-9.17,2.8
8249.TW,P04_長下影線放量,42,69.05,7.19,-9.42,2.8
2006.TW,P05_連跌反轉紅K,24,66.67,7.7,-7.22,2.8
5284.TW,P09_量縮後爆量紅K,8,62.5,8.68,-9.46,2.8
5607.TW,P10_組合訊號,44,61.36,8.97,-10.14,2.8
1615.TW,P10_組合訊號,43,60.47,9.22,-5.06,2.8
4104.TW,P02_量增紅K,5,60.0,9.34,-2.26,2.8
2458.TW,P10_組合訊號,38,63.16,-2.29,-13.33,2.79
2392.TW,P04_長下影線放量,19,63.16,-0.88,-9.37,2.79
6830.TW,P03_均線支撐放量,19,63.16,-2.46,-13.49,2.79
7721.TW,P01_量縮價穩,38,63.16,-3.0,-14.78,2.79
3168.TW,P12_多頭回檔,61,62.3,8.72,-7.89,2.79
3704.TW,P03_均線支撐放量,29,62.07,8.77,-13.91,2.79
3030.TW,P11_多頭排列紅K,47,48.94,13.0,-9.07,2.79
2431.TW,P04_長下影線放量,43,79.07,5.36,-9.27,2.78
2515.TW,P03_均線支撐放量,26,73.08,6.39,-7.59,2.78
2365.TW,P05_連跌反轉紅K,25,64.0,8.28,-10.79,2.78
1519.TW,P08_黃金交叉量增,7,57.14,10.11,-11.56,2.78
1727.TW,P09_量縮後爆量紅K,12,41.67,16.48,-9.54,2.78
7750.TW,P02_量增紅K,1,100.0,2.77,-15.9,2.77
6409.TW,P01_量縮價穩,67,74.63,6.09,-10.93,2.77
4739.TW,P09_量縮後爆量紅K,7,71.43,6.68,-11.91,2.77
5258.TW,P12_多頭回檔,33,69.7,7.02,-13.45,2.77
3094.TW,P07_RSI超賣量縮,50,68.0,7.36,-11.29,2.77
3591.TW,P04_長下影線放量,28,67.86,7.4,-11.27,2.77
6215.TW,P09_量縮後爆量紅K,14,64.29,8.2,-9.94,2.77
2049.TW,P04_長下影線放量,46,63.04,-0.44,-15.23,2.77
6691.TW,P06_價量背離,45,62.22,8.7,-8.81,2.77
3704.TW,P04_長下影線放量,27,74.07,6.17,-15.44,2.76
6928.TW,P07_RSI超賣量縮,27,62.96,-2.14,-14.85,2.76
2424.TW,P03_均線支撐放量,64,62.5,8.62,-13.19,2.76
3048.TW,P02_量增紅K,29,62.07,8.72,-8.45,2.76
3711.TW,P06_價量背離,31,74.19,6.15,-9.06,2.75
2382.TW,P08_黃金交叉量增,6,66.67,7.63,-8.02,2.75
6165.TW,P11_多頭排列紅K,40,65.0,7.99,-14.28,2.75
3138.TW,P06_價量背離,37,64.86,8.03,-16.65,2.75
2645.TW,P03_均線支撐放量,17,58.82,9.58,-7.68,2.75
6789.TW,P05_連跌反轉紅K,21,76.19,5.78,-11.47,2.74
1712.TW,P10_組合訊號,74,67.57,7.41,-2.62,2.74
2408.TW,P10_組合訊號,35,62.86,-0.84,-14.3,2.74
3038.TW,P04_長下影線放量,31,58.06,9.77,-9.59,2.74
2390.TW,P12_多頭回檔,23,52.17,11.67,-13.29,2.74
2419.TW,P12_多頭回檔,45,71.11,6.69,-9.95,2.73
8438.TW,P01_量縮價穩,405,53.33,11.25,-6.05,2.73
2881.TW,P07_RSI超賣量縮,19,73.68,6.19,-4.24,2.72
2546.TW,P04_長下影線放量,44,68.18,7.25,-4.97,2.72
2891.TW,P07_RSI超賣量縮,21,66.67,7.58,-6.43,2.72
8476.TW,P07_RSI超賣量縮,59,62.71,-9.82,-23.1,2.72
3528.TW,P04_長下影線放量,59,61.02,8.94,-4.45,2.72
2441.TW,P08_黃金交叉量增,5,60.0,9.2,-7.69,2.72
2467.TW,P07_RSI超賣量縮,47,59.57,9.32,-7.55,2.72
8072.TW,P12_多頭回檔,44,54.55,10.81,-6.43,2.72
2472.TW,P11_多頭排列紅K,50,72.0,6.49,-9.52,2.71
6405.TW,P12_多頭回檔,71,70.42,6.79,-7.26,2.71
8499.TW,P05_連跌反轉紅K,22,68.18,7.24,-11.67,2.71
3038.TW,P12_多頭回檔,33,63.64,8.26,-8.17,2.71
4576.TW,P09_量縮後爆量紅K,5,60.0,9.18,-12.99,2.71
3031.TW,P12_多頭回檔,35,85.71,4.31,-10.49,2.7
1616.TW,P02_量增紅K,40,70.0,6.86,-10.1,2.7
8271.TW,P06_價量背離,74,67.57,7.36,-8.29,2.7
4912.TW,P02_量增紅K,21,66.67,7.54,-13.14,2.7
3046.TW,P06_價量背離,76,61.84,8.68,-14.32,2.7
2449.TW,P05_連跌反轉紅K,13,61.54,8.76,-10.33,2.7
6873.TW,P04_長下影線放量,34,55.88,10.37,-11.54,2.7
4536.TW,P09_量縮後爆量紅K,10,80.0,5.11,-7.2,2.69
4590.TW,P06_價量背離,15,80.0,5.12,-10.14,2.69
2495.TW,P12_多頭回檔,35,68.57,7.13,-7.99,2.69
2313.TW,P11_多頭排列紅K,42,64.29,8.07,-11.45,2.69
2329.TW,P10_組合訊號,22,63.64,8.23,-13.85,2.69
1795.TW,P02_量增紅K,8,62.5,-1.84,-23.66,2.69
2492.TW,P02_量增紅K,16,62.5,-0.7,-13.17,2.69
3019.TW,P08_黃金交叉量增,8,62.5,-7.12,-18.07,2.69
2498.TW,P05_連跌反轉紅K,32,62.5,-0.99,-12.86,2.69
2498.TW,P07_RSI超賣量縮,56,62.5,-1.54,-12.95,2.69
7722.TW,P11_多頭排列紅K,8,62.5,-8.78,-24.44,2.69
2439.TW,P08_黃金交叉量增,8,62.5,-0.93,-13.69,2.69
6491.TW,P03_均線支撐放量,32,62.5,-3.02,-13.6,2.69
7711.TW,P12_多頭回檔,8,62.5,-5.86,-24.44,2.69
6901.TW,P03_均線支撐放量,8,62.5,-11.97,-17.57,2.69
6541.TW,P09_量縮後爆量紅K,8,62.5,-1.32,-20.43,2.69
1563.TW,P11_多頭排列紅K,8,62.5,-9.42,-20.94,2.69
1563.TW,P12_多頭回檔,8,62.5,-2.9,-17.97,2.69
3504.TW,P02_量增紅K,32,62.5,-0.43,-16.42,2.69
3504.TW,P06_價量背離,72,62.5,-0.15,-15.33,2.69
3712.TW,P09_量縮後爆量紅K,8,62.5,-0.28,-12.48,2.69
4590.TW,P07_RSI超賣量縮,8,62.5,-3.48,-17.84,2.69
6743.TW,P09_量縮後爆量紅K,8,62.5,-8.67,-22.24,2.69
3557.TW,P09_量縮後爆量紅K,8,62.5,-1.93,-15.98,2.69
2615.TW,P04_長下影線放量,44,61.36,8.79,-15.03,2.69
3443.TW,P07_RSI超賣量縮,22,59.09,9.4,-17.33,2.69
1454.TW,P05_連跌反轉紅K,15,86.67,4.17,-4.5,2.68
2371.TW,P06_價量背離,65,73.85,6.11,-11.58,2.68
2436.TW,P11_多頭排列紅K,37,72.97,6.27,-12.65,2.68
2312.TW,P07_RSI超賣量縮,45,71.11,6.62,-8.63,2.68
2049.TW,P06_價量背離,30,66.67,7.52,-10.19,2.68
5284.TW,P06_價量背離,73,69.86,6.84,-9.61,2.67
2382.TW,P05_連跌反轉紅K,29,68.97,7.02,-9.17,2.67
9955.TW,P10_組合訊號,38,68.42,7.13,-9.1,2.67
7631.TW,P12_多頭回檔,30,66.67,7.51,-7.27,2.67
5434.TW,P03_均線支撐放量,49,63.27,8.29,-6.63,2.67
3416.TW,P01_量縮價穩,122,63.11,8.32,-4.73,2.67
6205.TW,P02_量增紅K,27,62.96,8.34,-11.26,2.66
1473.TW,P03_均線支撐放量,82,62.2,8.53,-4.5,2.66
2731.TW,P07_RSI超賣量縮,59,59.32,9.28,-11.06,2.66
6957.TW,P06_價量背離,8,87.5,4.03,-10.27,2.65
3209.TW,P10_組合訊號,50,74.0,6.04,-6.25,2.65
3023.TW,P07_RSI超賣量縮,30,70.0,6.79,-7.58,2.65
4763.TW,P06_價量背離,42,69.05,6.97,-10.74,2.65
3679.TW,P06_價量背離,94,68.09,7.17,-6.24,2.65
2451.TW,P06_價量背離,80,66.25,7.56,-3.56,2.65
2360.TW,P02_量增紅K,14,64.29,8.0,-12.3,2.65
2486.TW,P06_價量背離,46,60.87,8.86,-11.9,2.65
1783.TW,P03_均線支撐放量,33,60.61,8.92,-12.74,2.65
3703.TW,P07_RSI超賣量縮,53,60.38,8.99,-7.25,2.65
6598.TW,P03_均線支撐放量,46,50.0,12.31,-10.17,2.65
1712.TW,P08_黃金交叉量增,4,75.0,5.86,-3.19,2.64
4994.TW,P03_均線支撐放量,45,62.22,-1.68,-11.49,2.64
4540.TW,P11_多頭排列紅K,37,62.16,-5.2,-14.26,2.64
2025.TW,P10_組合訊號,51,58.82,9.4,-15.04,2.64
6670.TW,P03_均線支撐放量,55,80.0,5.03,-7.19,2.63
3312.TW,P07_RSI超賣量縮,34,73.53,6.1,-9.48,2.63
2006.TW,P01_量縮價穩,89,70.79,6.61,-5.72,2.63
6806.TW,P09_量縮後爆量紅K,7,57.14,9.85,-12.7,2.63
6215.TW,P06_價量背離,56,57.14,9.86,-9.61,2.63
6923.TW,P11_多頭排列紅K,6,50.0,12.26,-12.75,2.63
6213.TW,P08_黃金交叉量增,9,77.78,5.37,-12.43,2.62
4960.TW,P10_組合訊號,39,74.36,5.93,-8.83,2.62
6491.TW,P10_組合訊號,29,62.07,-1.53,-13.88,2.62
1305.TW,P12_多頭回檔,29,62.07,-2.03,-14.64,2.62
8476.TW,P06_價量背離,58,62.07,-1.93,-23.06,2.62
3003.TW,P04_長下影線放量,24,75.0,5.82,-7.6,2.61
5519.TW,P09_量縮後爆量紅K,4,75.0,5.81,-7.97,2.61
2454.TW,P01_量縮價穩,34,73.53,6.07,-11.54,2.61
6215.TW,P11_多頭排列紅K,41,70.73,6.58,-14.19,2.61
3041.TW,P07_RSI超賣量縮,88,70.45,6.64,-13.77,2.61
3029.TW,P05_連跌反轉紅K,18,66.67,7.42,-7.64,2.61
910322.TW,P11_多頭排列紅K,71,61.97,-0.34,-9.65,2.61
2546.TW,P01_量縮價穩,143,67.83,7.15,-4.7,2.6
3008.TW,P11_多頭排列紅K,42,61.9,-0.87,-13.22,2.6
6781.TW,P11_多頭排列紅K,21,61.9,-2.34,-18.34,2.6
2031.TW,P04_長下影線放量,21,61.9,-2.17,-14.58,2.6
2369.TW,P10_組合訊號,21,61.9,-1.91,-12.76,2.6
6863.TW,P07_RSI超賣量縮,21,61.9,-3.22,-15.11,2.6
4572.TW,P05_連跌反轉紅K,21,61.9,-1.81,-13.56,2.6
4770.TW,P12_多頭回檔,32,59.38,9.17,-13.13,2.6
6873.TW,P02_量增紅K,19,52.63,11.24,-11.28,2.6
2605.TW,P05_連跌反轉紅K,23,69.57,6.78,-12.76,2.59
8028.TW,P12_多頭回檔,25,68.0,7.11,-13.21,2.59
6753.TW,P11_多頭排列紅K,39,66.67,7.38,-16.02,2.59
2480.TW,P04_長下影線放量,37,64.86,7.78,-5.39,2.59
1446.TW,P04_長下影線放量,41,58.54,9.36,-6.1,2.58
6753.TW,P10_組合訊號,25,44.0,14.78,-8.9,2.58
6722.TW,P09_量縮後爆量紅K,8,75.0,5.77,-4.54,2.57
1817.TW,P08_黃金交叉量增,8,75.0,5.75,-3.01,2.57
2923.TW,P03_均線支撐放量,72,73.61,6.01,-8.41,2.57
1618.TW,P01_量縮價穩,126,62.7,8.27,-8.66,2.57
3583.TW,P01_量縮價穩,72,62.5,8.31,-12.61,2.57
5388.TW,P11_多頭排列紅K,34,61.76,-1.1,-13.17,2.57
4551.TW,P03_均線支撐放量,34,61.76,-1.44,-15.62,2.57
4739.TW,P11_多頭排列紅K,34,61.76,-4.09,-18.45,2.57
2337.TW,P05_連跌反轉紅K,26,61.54,8.55,-9.77,2.57
2889.TW,P02_量增紅K,14,57.14,9.76,-3.64,2.57
6695.TW,P06_價量背離,69,72.46,6.19,-11.11,2.56
3533.TW,P05_連跌反轉紅K,27,70.37,6.58,-11.59,2.56
3704.TW,P01_量縮價穩,79,68.35,6.98,-12.34,2.56
5243.TW,P06_價量背離,44,61.36,8.58,-10.15,2.56
2108.TW,P09_量縮後爆量紅K,5,40.0,16.89,-8.08,2.56
3035.TW,P04_長下影線放量,26,69.23,6.79,-19.51,2.55
2303.TW,P06_價量背離,38,68.42,6.96,-6.96,2.55
1231.TW,P01_量縮價穩,118,65.25,7.63,-4.89,2.55
2020.TW,P01_量縮價穩,159,59.75,8.99,-5.93,2.55
1524.TW,P04_長下影線放量,43,55.81,10.1,-5.15,2.55
7711.TW,P10_組合訊號,4,100.0,2.54,-15.86,2.54
6224.TW,P04_長下影線放量,29,72.41,6.18,-11.35,2.54
1736.TW,P02_量增紅K,21,61.9,8.41,-11.9,2.54
3443.TW,P02_量增紅K,13,61.54,-4.45,-24.17,2.54
3406.TW,P02_量增紅K,13,61.54,-2.75,-14.25,2.54
6112.TW,P09_量縮後爆量紅K,13,61.54,-1.98,-11.3,2.54
6416.TW,P11_多頭排列紅K,39,61.54,-1.2,-16.57,2.54
2509.TW,P08_黃金交叉量增,13,61.54,-1.15,-11.16,2.54
1533.TW,P09_量縮後爆量紅K,13,61.54,-5.64,-14.63,2.54
3437.TW,P09_量縮後爆量紅K,13,61.54,-0.44,-19.42,2.54
2727.TW,P11_多頭排列紅K,37,59.46,9.05,-10.54,2.54
8476.TW,P04_長下影線放量,36,50.0,12.08,-23.93,2.54
3447.TW,P09_量縮後爆量紅K,16,62.5,8.25,-14.21,2.53
4989.TW,P05_連跌反轉紅K,26,65.38,7.56,-10.83,2.52
3607.TW,P11_多頭排列紅K,57,61.4,-0.35,-14.05,2.52
1409.TW,P07_RSI超賣量縮,46,58.7,9.23,-7.6,2.52
4906.TW,P06_價量背離,52,73.08,6.01,-7.9,2.51
3021.TW,P12_多頭回檔,44,61.36,-1.49,-10.89,2.51
2204.TW,P05_連跌反轉紅K,34,58.82,9.16,-9.81,2.51
